element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
Hf-Mg-Si,"{""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0, ""Si"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5787,,-0.0361,,10.3672,4.2116,4.2116,,45.0814,,,0.0,,MP-BROAD-mp-1030814-0e2b8e4fa43e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1030814, HfMg6SiO8, spacegroup=P4/mmm"
Hf-Mg-Si,"{""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0, ""Si"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5277,,0.0148,,9.453,4.2886,4.2886,,45.0814,,,0.0,,MP-BROAD-mp-1030870-fed93d07ef6f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1030870, HfMg6SiO8, spacegroup=P4/mmm"
Hf-Mg-Ti,"{""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0, ""Ti"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7975,,-0.2413,,8.8301,4.304,4.304,,45.1471,,,0.0,,MP-BROAD-mp-1031357-02109d68b797,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031357, HfMg6TiO8, spacegroup=P4/mmm"
Hf-Mg-Ti,"{""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0, ""Ti"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7185,,-0.1623,,8.7584,4.3675,4.3675,,45.1471,,,0.0,,MP-BROAD-mp-1031359-7473642f95c0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031359, HfMg6TiO8, spacegroup=P4/mmm"
Hf-Mg-V,"{""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0, ""V"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6893,,-0.1045,,8.8049,4.3662,4.3662,,44.9989,,,0.0,,MP-BROAD-mp-1031458-b27dd5646cb0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031458, HfMg6VO8, spacegroup=P4/mmm"
Hf-Mg-V,"{""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0, ""V"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7314,,-0.1467,,8.8228,4.3379,4.3379,,44.9989,,,0.0,,MP-BROAD-mp-1031480-feeea8f83bae,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031480, HfMg6VO8, spacegroup=P4/mmm"
Co-Hf-Mg,"{""Co"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7139,,-0.1862,,8.8384,4.2942,4.2942,,45.0026,,,0.0,,MP-BROAD-mp-1031728-6aeb5d7b0613,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031728, HfMg6CoO8, spacegroup=P4/mmm"
Co-Hf-Mg,"{""Co"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6858,,-0.1581,,8.8509,4.338,4.338,,45.0026,,,0.0,,MP-BROAD-mp-1031738-8830733b5f7b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031738, HfMg6CoO8, spacegroup=P4/mmm"
Hf-Mg-Ni,"{""Hf"": 6.2, ""Mg"": 37.5, ""Ni"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6822,,-0.1514,,9.1157,4.2553,4.2553,,45.0085,,,0.0,,MP-BROAD-mp-1031788-b441c0eada6e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031788, HfMg6NiO8, spacegroup=P4/mmm"
Hf-Mg-Ni,"{""Hf"": 6.2, ""Mg"": 37.5, ""Ni"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6748,,-0.144,,9.1789,4.285,4.285,,45.0085,,,0.0,,MP-BROAD-mp-1031896-535175909b1a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031896, HfMg6NiO8, spacegroup=P4/mmm"
Fe-Hf-Mg,"{""Fe"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6477,,-0.1269,,8.9093,4.3397,4.3397,,44.9977,,,0.0,,MP-BROAD-mp-1032124-cc8768d163f2,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032124, HfMg6FeO8, spacegroup=P4/mmm"
Cu-Hf-Mg,"{""Cu"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7158,,-0.2439,,8.9626,4.2872,4.2872,,44.9914,,,0.0,,MP-BROAD-mp-1032239-6af7197e294f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032239, HfMg6CuO8, spacegroup=P4/mmm"
Cu-Hf-Mg,"{""Cu"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6996,,-0.2277,,9.093,4.308,4.308,,44.9914,,,0.0,,MP-BROAD-mp-1032264-f0b9eab5cf2c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032264, HfMg6CuO8, spacegroup=P4/mmm"
Hf-Mg-Mn,"{""Hf"": 6.2, ""Mg"": 37.5, ""Mn"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7195,,-0.2829,,8.8787,4.3398,4.3398,,44.994,,,0.0,,MP-BROAD-mp-1032770-c2cb93df2727,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032770, HfMg6MnO8, spacegroup=P4/mmm"
Hf-Mg-Mn,"{""Hf"": 6.2, ""Mg"": 37.5, ""Mn"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6826,,-0.246,,8.8831,4.3834,4.3834,,44.994,,,0.0,,MP-BROAD-mp-1032815-094b04b5962f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032815, HfMg6MnO8, spacegroup=P4/mmm"
Al-Hf-Mg,"{""Al"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6441,,-0.1784,,8.9658,4.3484,4.3484,,45.0826,,,0.0,,MP-BROAD-mp-1032871-c390ab3010b5,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032871, HfMg6AlO8, spacegroup=P4/mmm"
Al-Hf-Mg,"{""Al"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.707,,-0.2413,,4.1795,,10.3487,,45.0826,,,0.0,,MP-BROAD-mp-1032931-8ecbfa470b6c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032931, HfMg6AlO8, spacegroup=P4/mmm"
Hf-Mg,"{""C"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.3735,,0.3389,,9.3599,4.2506,4.2506,,46.5885,,,0.0,,MP-BROAD-mp-1033209-53cf4ebf9f67,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033209, HfMg6CO8, spacegroup=P4/mmm"
Hf-Mg-W,"{""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0, ""W"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.447,,0.3604,,8.8461,4.4042,4.4042,,45.0348,,,0.0,,MP-BROAD-mp-1033268-7b68faa59199,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033268, HfMg6WO8, spacegroup=P4/mmm"
Hf-Mg-W,"{""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0, ""W"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.3791,,0.4282,,8.8413,4.4403,4.4403,,45.0348,,,0.0,,MP-BROAD-mp-1033277-20b93f70f32f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033277, HfMg6WO8, spacegroup=P4/mmm"
Hf-Mg,"{""C"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.3796,,0.3329,,9.2867,4.2293,4.2293,,46.5885,,,0.0,,MP-BROAD-mp-1033280-31a3fd323526,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033280, HfMg6CO8, spacegroup=P4/mmm"
Cr-Hf-Mg,"{""Cr"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7123,,-0.2026,,9.0809,4.3139,4.3139,,44.9914,,,0.0,,MP-BROAD-mp-1033343-cf38c19df4ef,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033343, HfMg6CrO8, spacegroup=P4/mmm"
Cr-Hf-Mg,"{""Cr"": 6.2, ""Hf"": 6.2, ""Mg"": 37.5, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6802,,-0.1704,,9.0918,4.3614,4.3614,,44.9914,,,0.0,,MP-BROAD-mp-1033387-0f275f945994,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033387, HfMg6CrO8, spacegroup=P4/mmm"
Hf-Mg,"{""C"": 3.1, ""Hf"": 3.1, ""Mg"": 43.8, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6927,,-0.3132,,8.7991,,4.2084,,46.055,,,0.0,,MP-BROAD-mp-1033673-d2404d415c4b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033673, HfMg14CO16, spacegroup=P4/mmm"
Hf-Mg-W,"{""Hf"": 3.1, ""Mg"": 43.8, ""O"": 50.0, ""W"": 3.1}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6754,,-0.2485,,8.7082,,4.3026,,45.2325,,,0.0,,MP-BROAD-mp-1033757-ce7e3e67f9fc,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033757, HfMg14WO16, spacegroup=P4/mmm"
Cr-Hf-Mg,"{""Cr"": 3.1, ""Hf"": 3.1, ""Mg"": 43.8, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8494,,-0.5713,,8.6984,,4.2993,,45.2197,,,0.0,,MP-BROAD-mp-1033839-8a9467cb270a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033839, HfMg14CrO16, spacegroup=P4/mmm"
Hf-Mg-Ti,"{""Hf"": 3.1, ""Mg"": 43.8, ""O"": 50.0, ""Ti"": 3.1}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8667,,-0.5653,,8.6621,,4.3056,,45.2835,,,0.0,,MP-BROAD-mp-1033996-62455f5df22e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033996, HfMg14TiO16, spacegroup=P4/mmm"
Hf-Mg-V,"{""Hf"": 3.1, ""Mg"": 43.8, ""O"": 50.0, ""V"": 3.1}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8581,,-0.5425,,8.6443,,4.33,,45.2184,,,0.0,,MP-BROAD-mp-1034283-65fcbe822561,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1034283, HfMg14VO16, spacegroup=P4/mmm"
Hf-Mg-Si,"{""Hf"": 3.1, ""Mg"": 43.8, ""O"": 50.0, ""Si"": 3.1}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7584,,-0.4638,,8.6807,,4.3434,,45.2743,,,0.0,,MP-BROAD-mp-1034573-03518e342a5b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1034573, HfMg14SiO16, spacegroup=P4/mmm"
Hf-Mg-Ni,"{""Hf"": 3.1, ""Mg"": 43.8, ""Ni"": 3.1, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8454,,-0.5568,,8.6793,,4.2556,,45.2317,,,0.0,,MP-BROAD-mp-1034688-330217fbe564,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1034688, HfMg14NiO16, spacegroup=P4/mmm"
Co-Hf-Mg,"{""Co"": 3.1, ""Hf"": 3.1, ""Mg"": 43.8, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8568,,-0.5697,,8.6484,,4.2871,,45.2279,,,0.0,,MP-BROAD-mp-1034822-93203d73e836,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1034822, HfMg14CoO16, spacegroup=P4/mmm"
Cu-Hf-Mg,"{""Cu"": 3.1, ""Hf"": 3.1, ""Mg"": 43.8, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8614,,-0.6022,,8.6781,,4.2709,,45.2197,,,0.0,,MP-BROAD-mp-1035267-1a6c355060d3,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1035267, HfMg14CuO16, spacegroup=P4/mmm"
Fe-Hf-Mg,"{""Fe"": 3.1, ""Hf"": 3.1, ""Mg"": 43.8, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8235,,-0.5398,,8.6593,,4.2993,,45.2246,,,0.0,,MP-BROAD-mp-1035468-97d63f86d9d0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1035468, HfMg14FeO16, spacegroup=P4/mmm"
Hf-Mg-V,"{""Hf"": 1.6, ""Mg"": 46.9, ""O"": 50.0, ""V"": 1.6}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.9445,,-0.7583,,8.5975,,,,45.293,,,0.0,,MP-BROAD-mp-1036714-f70caeebe8b5,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1036714, HfMg30VO32, spacegroup=P4/mmm"
Hf-V,"{""Hf"": 33.3, ""V"": 66.7}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0384,,5.7247,,5.169,,5.1802,,8.2784,,,0.0,,MP-BROAD-mp-1077017-8200a5ff47b8,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1077017, HfV2, spacegroup=I4_1/amd"
Al-Hf-Ni,"{""Al"": 33.3, ""Hf"": 33.3, ""Ni"": 33.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.6829,,4.069,,6.8425,,3.4078,,10.0803,,,0.0,,MP-BROAD-mp-1078767-1985a1aadac5,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1078767, HfAlNi, spacegroup=P-62m"
U-Zr,"{""U"": 33.3, ""Zr"": 66.7}",HCP,LDA,600.0,8x8x8,PAW_PBE,VASP,0.5995,,6.3164,,2.9915,5.2602,5.2602,,1.1881,,,0.0,,MP-LDA-mp-1206978-9c1689004794,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1206978, Zr2U, spacegroup=P6/mmm; LDA variant (E_corr=+0.30 eV)"
U-Zr,"{""U"": 33.3, ""Zr"": 66.7}",HCP,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.1495,,6.3164,,2.9915,5.2602,5.2602,,1.1881,,,0.0,,MP-PBESOL-mp-1206978-9c1689004794,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1206978, Zr2U, spacegroup=P6/mmm; PBEsol variant (E_corr=-0.15 eV)"
U-Zr,"{""U"": 33.3, ""Zr"": 66.7}",HCP,LDA,600.0,8x8x8,PAW_PBE,VASP,0.5213,,6.2382,,3.0443,5.0863,5.0929,,1.1881,,,0.0,,MP-LDA-mp-1215541-522e83b8f91c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1215541, Zr2U, spacegroup=P-6m2; LDA variant (E_corr=+0.30 eV)"
U-Zr,"{""U"": 33.3, ""Zr"": 66.7}",HCP,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.0713,,6.2382,,3.0443,5.0863,5.0929,,1.1881,,,0.0,,MP-PBESOL-mp-1215541-522e83b8f91c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1215541, Zr2U, spacegroup=P-6m2; PBEsol variant (E_corr=-0.15 eV)"
U-Zr,"{""U"": 50.0, ""Zr"": 50.0}",ORT,LDA,600.0,8x8x8,PAW_PBE,VASP,0.5276,,6.1276,,3.0246,,5.4917,,1.2658,,,0.0,,MP-LDA-mp-1215193-8fdfa4c0059f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1215193, ZrU, spacegroup=Cmmm; LDA variant (E_corr=+0.30 eV)"
U-Zr,"{""U"": 50.0, ""Zr"": 50.0}",ORT,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.0776,,6.1276,,3.0246,,5.4917,,1.2658,,,0.0,,MP-PBESOL-mp-1215193-8fdfa4c0059f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1215193, ZrU, spacegroup=Cmmm; PBEsol variant (E_corr=-0.15 eV)"
U-Zr,"{""U"": 75.0, ""Zr"": 25.0}",BCT,LDA,600.0,8x8x8,PAW_PBE,VASP,0.6763,,6.1013,,5.7095,,,,1.1032,,,0.0,,MP-LDA-mp-1183047-58effd761fd0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1183047, ZrU3, spacegroup=I4/mmm; LDA variant (E_corr=+0.30 eV)"
U-Zr,"{""U"": 75.0, ""Zr"": 25.0}",BCT,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.2263,,6.1013,,5.7095,,,,1.1032,,,0.0,,MP-PBESOL-mp-1183047-58effd761fd0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1183047, ZrU3, spacegroup=I4/mmm; PBEsol variant (E_corr=-0.15 eV)"
Mo-U,"{""Mo"": 33.3, ""U"": 66.7}",BCT,LDA,600.0,8x8x8,PAW_PBE,VASP,0.3688,,6.0417,,5.4268,,,,5.3292,,,0.0,,MP-LDA-mp-30789-c213142f2479,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-30789, U2Mo, spacegroup=I4/mmm; LDA variant (E_corr=+0.30 eV)"
Mo-U,"{""Mo"": 33.3, ""U"": 66.7}",BCT,PBEsol,500.0,8x8x8,PAW_PBE,VASP,-0.0812,,6.0417,,5.4268,,,,5.3292,,,0.0,,MP-PBESOL-mp-30789-c213142f2479,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-30789, U2Mo, spacegroup=I4/mmm; PBEsol variant (E_corr=-0.15 eV)"
