element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
Ti,"{""O"": 60.0, ""Ti"": 40.0}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1737,,0.3143,,5.1134,,16.0893,,44.959,,,0.0,,MP-mp-1046793-911ea890ebce,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1046793, Ti2O3, spacegroup=Cmcm"
Ti,"{""O"": 60.0, ""Ti"": 40.0}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1862,,0.3018,,3.015,5.1555,7.2314,,44.959,,,0.0,,MP-mp-1101295-9546c6f86b6a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1101295, Ti2O3, spacegroup=P2_1/m"
Ti,"{""O"": 60.0, ""Ti"": 40.0}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.9252,,0.5628,,14.0871,7.3791,7.6547,,44.959,,,0.0,,MP-mp-1179268-efa911ccc40a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1179268, Ti2O3, spacegroup=C2/c"
Ti,"{""O"": 60.0, ""Ti"": 40.0}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.3019,,0.1861,,2.838,7.8289,8.1451,,44.959,,,0.0,,MP-mp-1188323-8160f00550c3,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1188323, Ti2O3, spacegroup=Pnma"
Ti,"{""O"": 77.8, ""Ti"": 22.2}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.8398,,1.2442,,5.9869,6.0711,10.8887,,45.5864,,,0.0,,MP-mp-656850-f0e26136263f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-656850, Ti2O7, spacegroup=P-1"
Ti,"{""O"": 25.0, ""Ti"": 75.0}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.5699,,2.7126,,5.1373,,9.4829,,30.0775,,,0.0,,MP-mp-2591-b4b858175c53,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-2591, Ti3O, spacegroup=P-31c"
Ti,"{""O"": 25.0, ""Ti"": 75.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.4619,,2.8206,,5.1268,,4.9112,,30.0775,,,0.0,,MP-mp-554032-f9fc9edb7d4b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-554032, Ti3O, spacegroup=P6_3/mcm"
Ti,"{""O"": 25.0, ""Ti"": 75.0}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.5656,,2.7169,,5.1353,,14.2353,,30.0775,,,0.0,,MP-mp-557812-1390b6860b51,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-557812, Ti3O, spacegroup=P312"
Ti,"{""O"": 25.0, ""Ti"": 75.0}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.2191,,3.0634,,11.4383,11.7234,10.8552,,30.0775,,,0.0,,MP-mp-1244956-e955cf3cdb88,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1244956, Ti3O, spacegroup=P1"
Ti,"{""O"": 25.0, ""Ti"": 75.0}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.2873,,2.9952,,10.8267,12.245,,,30.0775,,,0.0,,MP-mp-1245140-f4a32f0db1bc,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1245140, Ti3O, spacegroup=P1"
Ti,"{""O"": 25.0, ""Ti"": 75.0}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.2789,,3.0036,,10.9268,12.3932,10.6767,,30.0775,,,0.0,,MP-mp-1245176-6f00c5e0d939,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1245176, Ti3O, spacegroup=P1"
Ti,"{""O"": 40.0, ""Ti"": 60.0}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.3526,,1.5894,,5.1018,,5.7635,,37.9867,,,0.0,,MP-mp-978968-a13deefa0e62,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-978968, Ti3O2, spacegroup=R-3c"
Ti,"{""O"": 57.1, ""Ti"": 42.9}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1327,,0.4211,,5.0105,,3.0142,,44.2436,,,0.0,,MP-mp-755875-8066ec37c682,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-755875, Ti3O4, spacegroup=Cmmm"
Ti,"{""O"": 57.1, ""Ti"": 42.9}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1638,,0.39,,5.0256,,,,44.2436,,,0.0,,MP-mp-1217157-01d9dfe0f04e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1217157, Ti3O4, spacegroup=I4/mmm"
Ti,"{""O"": 62.5, ""Ti"": 37.5}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.3799,,0.0513,,3.837,5.2279,9.3142,,45.4723,,,0.0,,MP-mp-1147-21dfc37ac9cb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1147, Ti3O5, spacegroup=C2/m"
Ti,"{""O"": 62.5, ""Ti"": 37.5}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.3821,,0.0491,,3.7715,5.2639,10.0115,,45.4723,,,0.0,,MP-mp-8057-48754e5ffb5d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-8057, Ti3O5, spacegroup=Cmcm"
Ti,"{""O"": 62.5, ""Ti"": 37.5}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.3739,,0.0573,,5.2442,,9.9611,,45.4723,,,0.0,,MP-mp-556480-75c1af11740b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-556480, Ti3O5, spacegroup=C2/m"
Ti,"{""O"": 62.5, ""Ti"": 37.5}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.3806,,0.0506,,5.0462,5.6854,7.201,,45.4723,,,0.0,,MP-mp-556754-2c28ab9149ff,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-556754, Ti3O5, spacegroup=C2/c"
Ti,"{""O"": 62.5, ""Ti"": 37.5}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1695,,0.2618,,10.8837,10.6958,11.4867,,45.4723,,,0.0,,MP-mp-1245031-610e16bf4679,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1245031, Ti3O5, spacegroup=P1"
Ti,"{""O"": 62.5, ""Ti"": 37.5}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1872,,0.2441,,10.7999,,11.1835,,45.4723,,,0.0,,MP-mp-1245051-bdff669a405a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1245051, Ti3O5, spacegroup=P1"
Ti,"{""O"": 62.5, ""Ti"": 37.5}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1859,,0.2453,,10.9627,10.586,11.0049,,45.4723,,,0.0,,MP-mp-1245086-2b2259303385,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1245086, Ti3O5, spacegroup=P1"
Ti,"{""O"": 62.5, ""Ti"": 37.5}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1849,,0.2463,,11.4737,10.6873,10.063,,45.4723,,,0.0,,MP-mp-1245135-1e75bfcbd340,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1245135, Ti3O5, spacegroup=P1"
Ti,"{""O"": 62.5, ""Ti"": 37.5}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1807,,0.2505,,10.8518,10.9589,10.8053,,45.4723,,,0.0,,MP-mp-1245292-97cf4b126321,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1245292, Ti3O5, spacegroup=P1"
Ti,"{""O"": 70.0, ""Ti"": 30.0}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8857,,0.3753,,3.7627,8.4711,9.3241,,46.3048,,,0.0,,MP-mp-1105338-270c6fb5b901,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1105338, Ti3O7, spacegroup=C2/m"
Ti,"{""O"": 70.0, ""Ti"": 30.0}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.9137,,0.3473,,17.4962,,9.497,,46.3048,,,0.0,,MP-mp-1179358-b4476b938965,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1179358, Ti3O7, spacegroup=C2/m"
Ti,"{""O"": 70.0, ""Ti"": 30.0}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6913,,0.5697,,3.7369,14.2298,9.5818,,46.3048,,,0.0,,MP-mp-1205462-7d49d9c40d2d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1205462, Ti3O7, spacegroup=C2/m"
Ti,"{""O"": 72.7, ""Ti"": 27.3}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.4926,,0.7071,,3.7824,,9.6186,,46.2783,,,0.0,,MP-mp-1217105-1a031aa3d912,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1217105, Ti3O8, spacegroup=P-4m2"
Ti,"{""O"": 42.9, ""Ti"": 57.1}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.435,,1.4412,,5.0963,,,,39.26,,,0.0,,MP-mp-1217135-c3571c018eb8,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1217135, Ti4O3, spacegroup=I4/mmm"
Ti,"{""O"": 55.6, ""Ti"": 44.4}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.0911,,0.4968,,4.1506,5.1155,5.1155,,43.8276,,,0.0,,MP-mp-10734-062b2dbff11d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-10734, Ti4O5, spacegroup=I4/m"
Ti,"{""O"": 63.6, ""Ti"": 36.4}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.4085,,-0.0022,,5.5941,7.1227,12.5051,,45.6647,,,0.0,,MP-mp-12205-38e362f8d148,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-12205, Ti4O7, spacegroup=P-1"
Ti,"{""O"": 63.6, ""Ti"": 36.4}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.3226,,0.0837,,5.9113,7.4438,12.2342,,45.6647,,,0.0,,MP-mp-778663-13e8f952d842,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-778663, Ti4O7, spacegroup=P-1"
Ti,"{""O"": 58.3, ""Ti"": 41.7}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.0825,,0.4441,,5.1661,,19.215,,44.5543,,,0.0,,MP-mp-1045759-3fb1cd3a1bcf,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1045759, Ti5O7, spacegroup=Cmcm"
Ti,"{""O"": 61.5, ""Ti"": 38.5}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.3387,,0.1152,,5.4661,9.0154,9.0072,,45.2792,,,0.0,,MP-mp-759920-5b85396a912a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-759920, Ti5O8, spacegroup=P1"
Ti,"{""O"": 64.3, ""Ti"": 35.7}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.4253,,-0.0349,,5.5841,7.1242,8.4865,,45.7758,,,0.0,,MP-mp-748-0c2e1f550425,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-748, Ti5O9, spacegroup=P-1"
Ti,"{""O"": 14.3, ""Ti"": 85.7}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.905,,3.6204,,5.1048,,9.4611,,22.6342,,,0.0,,MP-mp-882-ccb4418e727c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-882, Ti6O, spacegroup=P-31m"
Ti,"{""O"": 14.3, ""Ti"": 85.7}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.9167,,3.6087,,5.1053,,9.4549,,22.6342,,,0.0,,MP-mp-554098-47df733f9d37,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-554098, Ti6O, spacegroup=P-31c"
Ti,"{""O"": 64.7, ""Ti"": 35.3}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.435,,-0.0537,,5.5644,7.128,9.7357,,45.8352,,,0.0,,MP-mp-30524-78ec5658ab4b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-30524, Ti6O11, spacegroup=P-1"
Ti,"{""O"": 64.7, ""Ti"": 35.3}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.4383,,-0.057,,3.756,5.2697,20.9456,,45.8352,,,0.0,,MP-mp-559964-9e980c37ba0b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-559964, Ti6O11, spacegroup=C2/m"
Ti,"{""O"": 65.0, ""Ti"": 35.0}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.4411,,-0.0666,,5.5489,7.129,11.3279,,45.8777,,,0.0,,MP-mp-556724-504b559707d2,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-556724, Ti7O13, spacegroup=P-1"
Ti,"{""O"": 53.3, ""Ti"": 46.7}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.924,,0.7161,,5.1988,,8.9413,,43.1338,,,0.0,,MP-mp-779692-fc98972a2269,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-779692, Ti7O8, spacegroup=Cm"
Ti,"{""O"": 61.9, ""Ti"": 38.1}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.3534,,0.0914,,6.4607,,,,45.3584,,,0.0,,MP-mp-752989-79a46db9adba,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-752989, Ti8O13, spacegroup=R-3"
Ti,"{""O"": 65.2, ""Ti"": 34.8}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.4453,,-0.0753,,5.537,7.1329,13.4011,,45.905,,,0.0,,MP-mp-565700-d30379df9a46,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-565700, Ti8O15, spacegroup=P-1"
Ti,"{""O"": 52.6, ""Ti"": 47.4}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8157,,0.8403,,4.5044,5.5257,8.951,,42.9099,,,0.0,,MP-mp-32813-62e2ac6ba6e2,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-32813, Ti9O10, spacegroup=P-1"
Ti,"{""O"": 52.6, ""Ti"": 47.4}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7674,,0.8886,,5.1292,,9.9224,,42.9099,,,0.0,,MP-mp-1217149-4e31b1ce8a1e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1217149, Ti9O10, spacegroup=C2/m"
Ti,"{""O"": 59.1, ""Ti"": 40.9}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1268,,0.3816,,5.1195,,17.7514,,44.7501,,,0.0,,MP-mp-1045643-3371246e79f0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1045643, Ti9O13, spacegroup=C2/m"
Ti,"{""O"": 65.4, ""Ti"": 34.6}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.4485,,-0.0831,,5.5274,7.1344,14.7753,,45.9316,,,0.0,,MP-mp-27273-9e52a08df451,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-27273, Ti9O17, spacegroup=P-1"
Ti,"{""O"": 47.1, ""Ti"": 52.9}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5916,,1.1893,,6.0596,6.6963,9.0618,,40.9598,,,0.0,,MP-mp-32544-37ebfe77b67d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-32544, Ti9O8, spacegroup=P-1"
