element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
Al-Fe-W,"{""Al"": 25.0, ""Fe"": 50.0, ""W"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.2083,,5.0042,,4.1149,,,,5.717,,,0.0,,MP-BROAD-mp-862288-0f8379af69d6,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-862288, AlFe2W, spacegroup=Fm-3m"
Al-Mn-W,"{""Al"": 25.0, ""Mn"": 50.0, ""W"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.2152,,4.3173,,4.1433,,,,5.3294,,,0.0,,MP-BROAD-mp-864990-c2f924bbd03e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-864990, Mn2AlW, spacegroup=Fm-3m"
Fe-Si-W,"{""Fe"": 33.3, ""Si"": 33.3, ""W"": 33.3}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.3045,,5.6263,,3.9223,,,,7.0965,,,0.0,,MP-BROAD-mp-961653-25b40dbfd0eb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-961653, FeSiW, spacegroup=F-43m"
W,"{""N"": 50.0, ""W"": 50.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.1741,,6.7359,,2.9236,,6.4521,,29.9065,,,0.0,,MP-BROAD-mp-972036-d4d5df852f23,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-972036, WN, spacegroup=P6_3mc"
Si-W,"{""Si"": 75.0, ""W"": 25.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.4351,,6.1326,,5.252,,4.8004,,7.7766,,,0.0,,MP-BROAD-mp-972748-24ed32565036,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-972748, Si3W, spacegroup=P6_3/mmc"
W,"{""N"": 66.7, ""W"": 33.3}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.2387,,6.0067,,4.8505,,2.9645,,31.3173,,,0.0,,MP-BROAD-mp-982734-9c5bdf4d8ac0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-982734, WN2, spacegroup=P4_2/mnm"
W,"{""N"": 66.7, ""W"": 33.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.3703,,5.8751,,2.9164,,3.9011,,31.3173,,,0.0,,MP-BROAD-mp-999549-006b94ae6ceb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-999549, WN2, spacegroup=P-6m2"
W,"{""N"": 50.0, ""W"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0935,,7.0035,,3.305,,,,29.9065,,,0.0,,MP-BROAD-mp-1001828-d7cfa8edae37,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1001828, WN, spacegroup=F-43m"
Co-W,"{""Co"": 75.0, ""W"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.147,,5.6645,,3.5668,,,,4.7176,,,0.0,,MP-BROAD-mp-1008274-5dd6bba0db60,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008274, Co3W, spacegroup=Pm-3m"
W,"{""C"": 50.0, ""W"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.7455,,8.8805,,2.7334,,,,28.7037,,,0.0,,MP-BROAD-mp-1008630-4d5d7e4ad252,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008630, WC, spacegroup=Pm-3m"
W,"{""C"": 50.0, ""W"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.5193,,8.6543,,3.33,,,,28.7037,,,0.0,,MP-BROAD-mp-1008635-88ccebc5448e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008635, WC, spacegroup=F-43m"
Mg-W,"{""Mg"": 87.5, ""W"": 12.5}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.289,,2.7227,,6.2018,,4.9437,,4.4131,,,0.0,,MP-BROAD-mp-1016269-20cba5302fdc,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1016269, Mg7W, spacegroup=P-6m2"
Mg-W,"{""Mg"": 93.8, ""W"": 6.2}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1466,,2.1148,,6.2965,,10.0629,,3.1911,,,0.0,,MP-BROAD-mp-1023492-22d7efcb119e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1023492, Mg15W, spacegroup=P-6m2"
Mg-Ti-W,"{""Mg"": 87.5, ""Ti"": 6.2, ""W"": 6.2}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.2331,,2.4068,,6.2626,,9.9912,,3.6638,,,0.0,,MP-BROAD-mp-1026385-2fbd8516816c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1026385, Mg14TiW, spacegroup=P-6m2"
Hf-Mg-W,"{""Hf"": 6.2, ""Mg"": 87.5, ""W"": 6.2}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.2385,,2.5108,,6.3073,,10.0069,,3.1906,,,0.0,,MP-BROAD-mp-1026452-e36ffd67d92f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1026452, HfMg14W, spacegroup=P-6m2"
Mg-W,"{""C"": 6.2, ""Mg"": 87.5, ""W"": 6.2}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.3893,,2.7193,,6.2296,,9.5262,,13.2465,,,0.0,,MP-BROAD-mp-1026458-3a5e2faae3fd,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1026458, Mg14WC, spacegroup=P-6m2"
Cr-Mg-W,"{""Cr"": 6.2, ""Mg"": 87.5, ""W"": 6.2}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.2467,,2.3739,,6.259,,9.9482,,5.7149,,,0.0,,MP-BROAD-mp-1026497-6bee7df1e214,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1026497, Mg14CrW, spacegroup=P-6m2"
Mg-Si-W,"{""Mg"": 87.5, ""Si"": 6.2, ""W"": 6.2}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.174,,2.3341,,6.1938,,9.9897,,7.2084,,,0.0,,MP-BROAD-mp-1026685-eba2a4da5494,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1026685, Mg14SiW, spacegroup=P-6m2"
Cu-Mg-W,"{""Cu"": 6.2, ""Mg"": 87.5, ""W"": 6.2}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1596,,2.249,,6.2176,,9.8144,,5.7149,,,0.0,,MP-BROAD-mp-1026878-83e453fa7a49,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1026878, Mg14CuW, spacegroup=P-6m2"
Ta,"{""O"": 75.0, ""Ta"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7819,,1.1781,,6.8595,,,,45.6921,,,0.0,,MP-BROAD-mp-2630414-ad46dec7ab78,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-2630414, TaO3, spacegroup=Pm-3m"
Fe-Ta,"{""Fe"": 16.7, ""O"": 66.7, ""Ta"": 16.7}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6405,,1.1479,,10.3733,,,,42.5033,,,0.0,,MP-BROAD-mp-861559-fd59c560ad4b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-861559, TaFeO4, spacegroup=I4_1md"
Al-Mn-Ta,"{""Al"": 25.0, ""Mn"": 50.0, ""Ta"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.3011,,4.0314,,4.2173,,,,6.4929,,,0.0,,MP-BROAD-mp-867120-81b4561465cb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-867120, TaMn2Al, spacegroup=Fm-3m"
Al-Fe-Ta,"{""Al"": 25.0, ""Fe"": 50.0, ""Ta"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.4503,,4.5622,,4.1474,,,,6.884,,,0.0,,MP-BROAD-mp-867249-1fb1ab914383,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-867249, TaAlFe2, spacegroup=Fm-3m"
Mg-Ta,"{""Mg"": 75.0, ""Ta"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.3785,,3.536,,4.2991,,,,3.8736,,,0.0,,MP-BROAD-mp-978304-73a0be5ef4db,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-978304, Mg3Ta, spacegroup=Pm-3m"
Ta-W,"{""Ta"": 25.0, ""W"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0759,,8.6241,,4.5239,,,,2.1535,,,0.0,,MP-BROAD-mp-979289-8c62f3d43470,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-979289, TaW3, spacegroup=Fm-3m"
Ta,"{""O"": 75.0, ""Ta"": 25.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.8058,,2.1542,,4.6756,,3.7242,,45.6921,,,0.0,,MP-BROAD-mp-979919-77498cca2804,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-979919, TaO3, spacegroup=P6_3/mmc"
Ta,"{""O"": 75.0, ""Ta"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7788,,1.1812,,6.85,,,,45.6921,,,0.0,,MP-BROAD-mp-1001011-b5ae9d45fa21,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1001011, TaO3, spacegroup=Im-3"
Ta,"{""N"": 66.7, ""Ta"": 33.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.6952,,5.2837,,3.1155,,3.7938,,33.9217,,,0.0,,MP-BROAD-mp-1008762-6a07c65d803b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008762, TaN2, spacegroup=P-6m2"
Ta,"{""C"": 50.0, ""Ta"": 50.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.247,,7.488,,3.0574,,2.8809,,30.9417,,,0.0,,MP-BROAD-mp-1009817-aba651f82218,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1009817, TaC, spacegroup=P-6m2"
Ta,"{""N"": 50.0, ""Ta"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.5424,,5.9676,,2.7543,,,,32.1267,,,0.0,,MP-BROAD-mp-1009831-05a9af7cf6e5,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1009831, TaN, spacegroup=Pm-3m"
Ta,"{""C"": 50.0, ""Ta"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.1412,,7.5938,,3.4214,,,,30.9417,,,0.0,,MP-BROAD-mp-1009832-816f1dd12cdb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1009832, TaC, spacegroup=F-43m"
Ta,"{""N"": 50.0, ""Ta"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.867,,5.643,,3.3674,,,,32.1267,,,0.0,,MP-BROAD-mp-1009833-5e09caa93aae,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1009833, TaN, spacegroup=F-43m"
Ta,"{""C"": 50.0, ""Ta"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.3731,,8.1081,,2.7972,,,,30.9417,,,0.0,,MP-BROAD-mp-1009835-8852e32eef3a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1009835, TaC, spacegroup=Pm-3m"
Hf-Ta,"{""Hf"": 33.3, ""N"": 50.0, ""Ta"": 16.7}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.2711,,4.6862,,5.3491,,3.033,,34.8904,,,0.0,,MP-BROAD-mp-1018710-c1fddf3b87c9,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1018710, Hf2TaN3, spacegroup=P6/mmm"
Ta,"{""N"": 66.7, ""Ta"": 33.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.1675,,5.8114,,5.4576,,2.7818,,33.9217,,,0.0,,MP-BROAD-mp-1019271-e8e2300fe502,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1019271, TaN2, spacegroup=P6/mmm"
Ta,"{""N"": 66.7, ""Ta"": 33.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.7054,,5.2735,,3.0702,,7.7699,,33.9217,,,0.0,,MP-BROAD-mp-1019272-1028026ba016,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1019272, TaN2, spacegroup=P6_3/mmc"
Ta-Ti,"{""N"": 50.0, ""Ta"": 16.7, ""Ti"": 33.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.2216,,4.2062,,5.0348,,2.8826,,32.332,,,0.0,,MP-BROAD-mp-1019273-044af4697cd0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1019273, TaTi2N3, spacegroup=P6/mmm"
Ta-Zr,"{""N"": 50.0, ""Ta"": 16.7, ""Zr"": 33.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.1373,,4.7567,,5.3932,,3.0928,,35.1092,,,0.0,,MP-BROAD-mp-1077140-f354b5ab6ba4,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1077140, Zr2TaN3, spacegroup=P6/mmm"
Mn-Si-Ta,"{""Mn"": 33.3, ""Si"": 33.3, ""Ta"": 33.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.5255,,4.686,,7.3413,,,,9.2573,,,0.0,,MP-BROAD-mp-1079623-8684922af89f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1079623, TaMnSi, spacegroup=P-62m"
Co-Ta,"{""Co"": 75.0, ""Ta"": 25.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.2129,,5.1046,,5.1186,,4.1155,,6.9814,,,0.0,,MP-BROAD-mp-1095124-0b2224120ed6,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1095124, TaCo3, spacegroup=P6_3/mmc"
