element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
Mn-Ta-Ti,"{""Mn"": 50.0, ""Ta"": 25.0, ""Ti"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.2781,,4.4194,,4.2587,,,,7.1345,,,0.0,,MP-BROAD-mp-867821-e05063d76f03,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-867821, TaTiMn2, spacegroup=Fm-3m"
Fe-Ta-Ti,"{""Fe"": 50.0, ""Ta"": 25.0, ""Ti"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.2851,,5.0924,,4.2631,,,,7.5274,,,0.0,,MP-BROAD-mp-979751-38ff75b18156,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-979751, TaTiFe2, spacegroup=Fm-3m"
Ti,"{""N"": 50.0, ""Ti"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.0524,,3.8326,,2.6393,,,,32.4324,,,0.0,,MP-BROAD-mp-998903-fd898351fbc4,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-998903, TiN, spacegroup=Pm-3m"
Ti,"{""N"": 50.0, ""Ti"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.6408,,3.2442,,3.2544,,,,32.4324,,,0.0,,MP-BROAD-mp-998908-a0f786d56bda,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-998908, TiN, spacegroup=F-43m"
Ni-Ti,"{""Ni"": 50.0, ""Ti"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.3292,,4.3158,,2.7358,,3.5814,,8.4871,,,0.0,,MP-BROAD-mp-998945-e1e438bb5e93,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-998945, TiNi, spacegroup=P4/mmm"
Co-Fe-Si-Ti,"{""Co"": 25.0, ""Fe"": 25.0, ""Si"": 25.0, ""Ti"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.6316,,3.9059,,4.0478,,,,8.6206,,,0.0,,MP-BROAD-mp-998971-ff3f84314691,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-998971, TiFeCoSi, spacegroup=F-43m"
Al-Co-Fe-Ti,"{""Al"": 25.0, ""Co"": 25.0, ""Fe"": 25.0, ""Ti"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.5749,,3.6526,,4.1081,,,,7.289,,,0.0,,MP-BROAD-mp-998980-00c661b8eebb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-998980, TiAlFeCo, spacegroup=F-43m"
Al-Ti,"{""Al"": 75.0, ""Ti"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.4108,,3.3442,,3.9557,,,,1.2028,,,0.0,,MP-BROAD-mp-998981-d7be1b1e86ba,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-998981, TiAl3, spacegroup=Pm-3m"
Ti,"{""O"": 66.7, ""Ti"": 33.3}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.1997,,0.1362,,3.4224,,,,46.0846,,,0.0,,MP-BROAD-mp-1008677-211a2af1f052,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008677, TiO2, spacegroup=Fm-3m"
Mg-Ti,"{""Mg"": 87.5, ""Ti"": 12.5}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1257,,2.0532,,6.3611,,5.0464,,2.7147,,,0.0,,MP-BROAD-mp-1016265-57bb3e508281,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1016265, Mg7Ti, spacegroup=P-6m2"
Mg-Ti,"{""Mg"": 20.0, ""O"": 60.0, ""Ti"": 20.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.9075,,-0.0875,,3.8425,,,,47.2172,,,0.0,,MP-BROAD-mp-1016830-2aad5e696f12,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1016830, MgTiO3, spacegroup=Pm-3m"
Ta-Ti,"{""N"": 50.0, ""Ta"": 33.3, ""Ti"": 16.7}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.0794,,4.8878,,5.2536,,2.9345,,32.2305,,,0.0,,MP-BROAD-mp-1019270-8917a99f129a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1019270, Ta2TiN3, spacegroup=P6/mmm"
Mg-Ti,"{""Mg"": 93.8, ""Ti"": 6.2}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0756,,1.7927,,6.3827,,10.1442,,1.9693,,,0.0,,MP-BROAD-mp-1023608-a3add388448a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1023608, Mg15Ti, spacegroup=P-6m2"
V,"{""N"": 50.0, ""V"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.1772,,3.9378,,2.8776,,4.2447,,28.2297,,,0.0,,MP-BROAD-mp-2394167-8e2631b4d19a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-2394167, VN, spacegroup=P4/nmm"
Mn-V,"{""Mn"": 25.0, ""O"": 66.7, ""V"": 8.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.9394,,0.9522,,5.7911,,8.9573,,39.142,,,0.0,,MP-BROAD-mp-771315-aa9d38b138a3,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-771315, Mn3VO8, spacegroup=P6_3mc"
Nb-V,"{""Nb"": 25.7, ""O"": 71.4, ""V"": 2.9}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.9708,,0.9708,,11.4235,,,,45.5341,,,0.0,,MP-BROAD-mp-774246-b73d507b28f9,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-774246, Nb9VO25, spacegroup=I-4"
Mn-Si-V,"{""Mn"": 50.0, ""Si"": 25.0, ""V"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.4578,,3.4872,,3.984,,,,4.7976,,,0.0,,MP-BROAD-mp-865026-36774bd5b8eb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-865026, Mn2VSi, spacegroup=Fm-3m"
Fe-V,"{""Fe"": 75.0, ""V"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.1283,,4.4092,,4.0923,,,,2.7063,,,0.0,,MP-BROAD-mp-866134-2aa476045578,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-866134, VFe3, spacegroup=Fm-3m"
Al-Ni-V,"{""Al"": 33.3, ""Ni"": 33.3, ""V"": 33.3}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.3566,,4.7322,,4.0305,,,,5.8095,,,0.0,,MP-BROAD-mp-961650-2276ba00e462,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-961650, AlVNi, spacegroup=F-43m"
Cr-Mg,"{""Cr"": 25.0, ""Mg"": 25.0, ""O"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.5965,,1.096,,3.8357,,,,42.6442,,,0.0,,MP-BROAD-mp-2210713-beb48c6a3d32,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-2210713, MgCrO2, spacegroup=Fm-3m"
Cr-Mn,"{""Cr"": 8.3, ""Mn"": 25.0, ""O"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.792,,0.9991,,8.2513,,,,38.4672,,,0.0,,MP-BROAD-mp-772951-7ce7da6ab2dc,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-772951, Mn3CrO8, spacegroup=P4_332"
Cr-Mn,"{""Cr"": 8.3, ""Mn"": 25.0, ""O"": 66.7}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.8229,,0.9682,,5.7681,,8.8997,,38.4672,,,0.0,,MP-BROAD-mp-773120-b7acf8faf24c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-773120, Mn3CrO8, spacegroup=P6_3mc"
Cr-V,"{""Cr"": 10.0, ""O"": 70.0, ""V"": 20.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.1985,,1.0795,,8.6358,,,,40.479,,,0.0,,MP-BROAD-mp-773503-8ac0a8aaaa3f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-773503, V2CrO7, spacegroup=Pa-3"
Co-Cr,"{""Co"": 25.0, ""Cr"": 8.3, ""O"": 66.7}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.2537,,1.905,,5.6293,,8.8377,,37.8478,,,0.0,,MP-BROAD-mp-861562-eb5e9c6dbc90,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-861562, CrCo3O8, spacegroup=P6_3mc"
Cr-Mn-V,"{""Cr"": 25.0, ""Mn"": 25.0, ""V"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.1454,,4.2646,,4.163,,,,2.5003,,,0.0,,MP-BROAD-mp-864953-b8bb9a0afe1d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-864953, MnV2Cr, spacegroup=Fm-3m"
Co-Cr-Mn,"{""Co"": 25.0, ""Cr"": 25.0, ""Mn"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0423,,3.5402,,4.1616,,,,0.8597,,,0.0,,MP-BROAD-mp-864955-c79c44802331,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-864955, Mn2CrCo, spacegroup=Fm-3m"
Al-Cr-Mn,"{""Al"": 25.0, ""Cr"": 25.0, ""Mn"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.1611,,3.1714,,4.3434,,,,5.178,,,0.0,,MP-BROAD-mp-864988-04031edb5fa4,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-864988, Mn2AlCr, spacegroup=Fm-3m"
Cr-Fe-V,"{""Cr"": 25.0, ""Fe"": 25.0, ""V"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.161,,4.589,,4.0547,,,,2.7362,,,0.0,,MP-BROAD-mp-865490-8804174aa2e6,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-865490, V2CrFe, spacegroup=Fm-3m"
Cr-Fe-Ta,"{""Cr"": 25.0, ""Fe"": 25.0, ""Ta"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.1258,,6.0192,,4.3224,,,,6.979,,,0.0,,MP-BROAD-mp-867779-6080aa6593d6,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-867779, Ta2CrFe, spacegroup=Fm-3m"
Al-Cr,"{""Al"": 75.0, ""Cr"": 25.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.1566,,3.4109,,4.8361,,,,4.6644,,,0.0,,MP-BROAD-mp-867780-52b3a36ccc64,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-867780, Al3Cr, spacegroup=I4/mmm"
Cr-Mg,"{""Cr"": 50.0, ""Mg"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.5905,,3.3955,,3.3259,,,,11.1111,,,0.0,,MP-BROAD-mp-973060-a79cd67b7004,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-973060, MgCr, spacegroup=Pm-3m"
Cr-Mg,"{""Cr"": 25.0, ""Mg"": 75.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.2845,,2.442,,5.3418,,,,9.1161,,,0.0,,MP-BROAD-mp-978277-0efe86f453e4,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-978277, Mg3Cr, spacegroup=I4/mmm"
Al-Cr-Ti,"{""Al"": 25.0, ""Cr"": 25.0, ""Ti"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.1316,,4.1659,,4.4554,,,,5.5379,,,0.0,,MP-BROAD-mp-999096-15432d2d0885,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-999096, Ti2AlCr, spacegroup=F-43m"
Cr-Nb,"{""Cr"": 25.0, ""Nb"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1098,,6.8123,,4.5522,,,,5.5083,,,0.0,,MP-BROAD-mp-999439-cbeb16dabe88,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-999439, Nb3Cr, spacegroup=Fm-3m"
Cr-Nb,"{""Cr"": 25.0, ""Nb"": 75.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.2867,,6.9892,,5.4727,,,,5.5083,,,0.0,,MP-BROAD-mp-999441-387f3ca8ac9c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-999441, Nb3Cr, spacegroup=I4/mmm"
Cr-Nb,"{""Cr"": 25.0, ""Nb"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.4001,,7.1026,,4.1364,,,,5.5083,,,0.0,,MP-BROAD-mp-999446-b1419c82c9d6,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-999446, Nb3Cr, spacegroup=Pm-3m"
Cr-Ni,"{""Cr"": 25.0, ""Ni"": 75.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0402,,4.3952,,3.4987,,4.3283,,1.3856,,,0.0,,MP-BROAD-mp-1007923-2d88e43e8104,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1007923, CrNi3, spacegroup=I4/mmm"
Cr-Cu-Si,"{""Cr"": 25.0, ""Cu"": 50.0, ""Si"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.209,,4.1365,,4.1474,,,,3.8029,,,0.0,,MP-BROAD-mp-1007924-5bb9ee82bad8,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1007924, CrCu2Si, spacegroup=Fm-3m"
Cr-Ni,"{""Cr"": 25.0, ""Ni"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.008,,4.363,,3.5446,,,,1.3856,,,0.0,,MP-BROAD-mp-1007974-f8175b5e016e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1007974, CrNi3, spacegroup=Pm-3m"
Cr-Ni,"{""Cr"": 25.0, ""Ni"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1248,,4.4798,,3.9854,,,,1.3856,,,0.0,,MP-BROAD-mp-1007975-33e13daa7f4e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1007975, CrNi3, spacegroup=Fm-3m"
Co-Cr-Si,"{""Co"": 50.0, ""Cr"": 25.0, ""Si"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.2298,,4.1477,,3.9849,,,,3.301,,,0.0,,MP-BROAD-mp-1008224-eeac4df9ecfd,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008224, CrCo2Si, spacegroup=Fm-3m"
Co-Cr,"{""Co"": 75.0, ""Cr"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1552,,4.4727,,3.5425,,,,1.033,,,0.0,,MP-BROAD-mp-1008280-b3139486c1f8,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008280, CrCo3, spacegroup=Pm-3m"
Cr,"{""Cr"": 50.0, ""N"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0704,,4.4396,,2.5214,,,,26.1084,,,0.0,,MP-BROAD-mp-1009485-3dd50c6ff66b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1009485, CrN, spacegroup=Pm-3m"
Cr,"{""Cr"": 33.3, ""O"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.8549,,1.2312,,3.3702,,,,38.7778,,,0.0,,MP-BROAD-mp-1009555-2e580de0ef45,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1009555, CrO2, spacegroup=Fm-3m"
Co-Cr,"{""Co"": 50.0, ""Cr"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1536,,4.3986,,2.8512,,,,1.1858,,,0.0,,MP-BROAD-mp-1010071-dee87fd57c48,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1010071, CrCo, spacegroup=Pm-3m"
Cr,"{""Cr"": 33.3, ""N"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.4241,,5.071,,3.3353,,,,26.96,,,0.0,,MP-BROAD-mp-1014264-e477c8cbd366,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1014264, CrN2, spacegroup=Fm-3m"
Cr,"{""Cr"": 33.3, ""N"": 66.7}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.134,,4.513,,8.137,,9.3123,,26.96,,,0.0,,MP-BROAD-mp-1014339-5fc971194f42,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1014339, CrN2, spacegroup=P4_32_12"
Cr,"{""Cr"": 33.3, ""N"": 66.7}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0152,,4.6622,,4.6507,,2.6524,,26.96,,,0.0,,MP-BROAD-mp-1014366-bd8ee584eb83,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1014366, CrN2, spacegroup=P4_2/mnm"
Cr,"{""Cr"": 33.3, ""N"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.15,,4.4969,,5.6413,,,,26.96,,,0.0,,MP-BROAD-mp-1014373-e1fbd38f0431,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1014373, CrN2, spacegroup=Fd-3m"
Cr,"{""Cr"": 33.3, ""N"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.2027,,4.4442,,4.7592,,,,26.96,,,0.0,,MP-BROAD-mp-1014993-ba283d96e68e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1014993, CrN2, spacegroup=Pa-3"
Cr,"{""Cr"": 33.3, ""N"": 66.7}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0672,,4.7141,,3.9614,,7.7637,,26.96,,,0.0,,MP-BROAD-mp-1015612-40a01ce4ff56,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1015612, CrN2, spacegroup=P6_222"
Cr,"{""Cr"": 33.3, ""N"": 66.7}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0962,,4.5507,,13.733,,,,26.96,,,0.0,,MP-BROAD-mp-1016059-7d3465128446,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1016059, CrN2, spacegroup=I4_1/amd"
Cr,"{""Cr"": 33.3, ""N"": 66.7}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0737,,4.5733,,10.5869,,11.0429,,26.96,,,0.0,,MP-BROAD-mp-1016073-5737d9aa386b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1016073, CrN2, spacegroup=P6_3/mmc"
